timestamp,open,high,low,close,volume
2025-09-18 02:10:00,245.5,246.03,245.44,245.87,46810.18
2025-09-18 02:15:00,245.87,246.08,245.51,245.55,32097.62
2025-09-18 02:20:00,245.55,245.55,245.02,245.06,68737.67
2025-09-18 02:25:00,245.05,245.4,245.01,245.19,56166.38
2025-09-18 02:30:00,245.19,245.73,245.18,245.28,44184.34
2025-09-18 02:35:00,245.27,245.52,245.11,245.35,33234.28
2025-09-18 02:40:00,245.34,245.45,245.12,245.28,32735.11
2025-09-18 02:45:00,245.28,245.87,245.24,245.86,64670.36
2025-09-18 02:50:00,245.87,246.35,245.83,245.91,72356.49
2025-09-18 02:55:00,245.91,246.42,245.91,246.32,35719.3
2025-09-18 03:00:00,246.32,246.63,246.01,246.58,57683.59
2025-09-18 03:05:00,246.57,247.16,246.57,246.86,103000.43
2025-09-18 03:10:00,246.86,247.34,246.65,247.21,128536.2
2025-09-18 03:15:00,247.2,247.78,246.68,247.2,190065.89
2025-09-18 03:20:00,247.2,247.37,246.74,246.77,50362.81
2025-09-18 03:25:00,246.76,247.2,246.67,246.8,63129.74
2025-09-18 03:30:00,246.79,246.87,246.2,246.22,129284.49
2025-09-18 03:35:00,246.23,246.55,246.21,246.47,44710.7
2025-09-18 03:40:00,246.47,246.75,246.33,246.41,39066.91
2025-09-18 03:45:00,246.4,246.85,246.28,246.65,118329.9
2025-09-18 03:50:00,246.65,247.09,246.61,246.99,62908.7
2025-09-18 03:55:00,246.98,247.1,246.55,246.62,91731.03
2025-09-18 04:00:00,246.62,246.96,246.37,246.41,50528.74
2025-09-18 04:05:00,246.42,246.46,246.02,246.39,106824.68
2025-09-18 04:10:00,246.38,246.73,246.33,246.47,26126.12
2025-09-18 04:15:00,246.48,246.73,246.3,246.36,39575.07
2025-09-18 04:20:00,246.36,246.36,245.66,245.8,130795.17
2025-09-18 04:25:00,245.81,245.97,245.55,245.64,82612.67
2025-09-18 04:30:00,245.64,246.14,245.5,245.89,75155.07
2025-09-18 04:35:00,245.9,245.99,245.51,245.54,106474.78
2025-09-18 04:40:00,245.53,245.84,245.53,245.78,34031.83
2025-09-18 04:45:00,245.77,246.07,245.62,245.91,33311.09
2025-09-18 04:50:00,245.9,246.17,245.43,245.6,67994.6
2025-09-18 04:55:00,245.6,246.2,245.55,246.14,51960.98
2025-09-18 05:00:00,246.14,246.26,245.86,246.0,43018.01
2025-09-18 05:05:00,246.0,246.14,245.78,245.81,26906.86
2025-09-18 05:10:00,245.82,245.9,245.6,245.66,29181.62
2025-09-18 05:15:00,245.66,245.91,245.34,245.37,53295.69
2025-09-18 05:20:00,245.36,245.41,245.14,245.19,52531.92
2025-09-18 05:25:00,245.2,245.2,244.8,244.9,87521.65
2025-09-18 05:30:00,244.89,245.05,244.65,244.72,68862.87
2025-09-18 05:35:00,244.71,244.85,244.23,244.38,90152.86
2025-09-18 05:40:00,244.38,244.76,244.23,244.68,95836.99
2025-09-18 05:45:00,244.67,244.75,244.34,244.56,41472.49
2025-09-18 05:50:00,244.57,244.77,244.41,244.69,29253.13
2025-09-18 05:55:00,244.68,244.88,244.54,244.84,26601.34
2025-09-18 06:00:00,244.85,244.98,244.55,244.72,63167.25
2025-09-18 06:05:00,244.71,244.76,244.33,244.33,34519.73
2025-09-18 06:10:00,244.34,244.34,243.2,243.52,252186.53
2025-09-18 06:15:00,243.52,244.05,243.2,243.7,136884.07
2025-09-18 06:20:00,243.69,244.06,243.57,243.73,46692.49
2025-09-18 06:25:00,243.72,243.83,242.7,242.85,151744.32
2025-09-18 06:30:00,242.85,243.29,242.48,243.27,167128.67
2025-09-18 06:35:00,243.27,243.78,243.19,243.4,149723.22
2025-09-18 06:40:00,243.41,243.8,243.41,243.72,56233.99
2025-09-18 06:45:00,243.72,244.06,243.72,243.96,103022.51
2025-09-18 06:50:00,243.96,243.96,243.39,243.6,40828.45
2025-09-18 06:55:00,243.61,244.28,243.6,244.19,101364.73
2025-09-18 07:00:00,244.19,244.51,244.19,244.49,68319.38
2025-09-18 07:05:00,244.49,244.75,244.33,244.52,67232.86
2025-09-18 07:10:00,244.51,244.81,244.51,244.69,59884.72
2025-09-18 07:15:00,244.68,245.0,244.61,244.93,68156.59
2025-09-18 07:20:00,244.92,244.92,244.37,244.5,42134.37
2025-09-18 07:25:00,244.49,244.87,244.39,244.69,29344.61
2025-09-18 07:30:00,244.7,245.13,244.69,244.9,53067.67
2025-09-18 07:35:00,244.91,244.92,244.58,244.78,39336.41
2025-09-18 07:40:00,244.79,245.18,244.79,245.12,48047.91
2025-09-18 07:45:00,245.11,245.18,244.78,245.12,56186.55
2025-09-18 07:50:00,245.11,245.12,244.58,244.6,50536.6
2025-09-18 07:55:00,244.6,244.72,244.45,244.65,34446.63
2025-09-18 08:00:00,244.65,245.14,244.49,244.95,32585.39
2025-09-18 08:05:00,244.96,245.03,244.25,244.41,61749.07
2025-09-18 08:10:00,244.41,245.6,244.4,245.53,108965.81
2025-09-18 08:15:00,245.54,245.77,245.04,245.13,101183.3
2025-09-18 08:20:00,245.12,246.03,245.05,245.95,112710.25
2025-09-18 08:25:00,245.94,246.2,245.74,246.05,69124.22
2025-09-18 08:30:00,246.05,246.19,245.86,246.03,40608.66
2025-09-18 08:35:00,246.02,247.2,245.92,246.7,217546.49
2025-09-18 08:40:00,246.7,246.82,246.34,246.4,75782.38
2025-09-18 08:45:00,246.4,246.97,246.13,246.96,75743.76
2025-09-18 08:50:00,246.97,247.06,246.7,246.95,51229.99
2025-09-18 08:55:00,246.95,247.0,246.71,246.9,40332.59
2025-09-18 09:00:00,246.9,246.9,246.49,246.5,58362.62
2025-09-18 09:05:00,246.5,246.78,246.25,246.67,85815.76
2025-09-18 09:10:00,246.67,246.89,246.16,246.21,55889.71
2025-09-18 09:15:00,246.2,246.73,246.2,246.67,34220.65
2025-09-18 09:20:00,246.66,246.8,246.48,246.64,30275.71
2025-09-18 09:25:00,246.64,246.8,246.48,246.61,28749.15
2025-09-18 09:30:00,246.6,246.7,246.15,246.25,30977.45
2025-09-18 09:35:00,246.26,246.42,246.0,246.23,53744.49
2025-09-18 09:40:00,246.23,246.49,246.19,246.2,35127.98
2025-09-18 09:45:00,246.21,246.57,246.12,246.57,28460.3
2025-09-18 09:50:00,246.57,246.92,246.42,246.75,48083.9
2025-09-18 09:55:00,246.75,247.06,246.59,247.01,65502.77
2025-09-18 10:00:00,247.01,247.04,246.58,246.58,46891.08
2025-09-18 10:05:00,246.58,246.76,246.24,246.35,79574.96
2025-09-18 10:10:00,246.35,246.45,246.02,246.39,69888.39
2025-09-18 10:15:00,246.4,246.5,245.9,246.31,78427.4
2025-09-18 10:20:00,246.3,246.38,245.67,245.82,81125.22
2025-09-18 10:25:00,245.81,245.84,245.19,245.36,165446.47
2025-09-18 10:30:00,245.35,245.82,245.3,245.64,50466.86
2025-09-18 10:35:00,245.65,245.96,245.54,245.88,37490.84
2025-09-18 10:40:00,245.87,245.94,245.61,245.72,24763.06
2025-09-18 10:45:00,245.72,245.93,245.56,245.86,25982.09
2025-09-18 10:50:00,245.86,246.27,245.85,246.05,48786.7
2025-09-18 10:55:00,246.05,246.14,245.9,245.9,21802.3
2025-09-18 11:00:00,245.91,246.71,245.9,246.69,97867.79
2025-09-18 11:05:00,246.69,246.79,246.54,246.65,47209.25
2025-09-18 11:10:00,246.65,246.65,246.32,246.49,46273.15
2025-09-18 11:15:00,246.48,246.8,246.48,246.65,39406.68
2025-09-18 11:20:00,246.64,246.85,246.61,246.83,47892.43
2025-09-18 11:25:00,246.82,246.93,246.66,246.81,51296.24
2025-09-18 11:30:00,246.81,246.85,246.51,246.51,30895.34
2025-09-18 11:35:00,246.51,246.58,246.27,246.32,36084.24
2025-09-18 11:40:00,246.32,246.33,246.0,246.17,45370.22
2025-09-18 11:45:00,246.16,246.22,245.69,245.7,42065.04
2025-09-18 11:50:00,245.7,245.91,245.58,245.66,59245.64
2025-09-18 11:55:00,245.66,245.84,245.49,245.84,35254.35
2025-09-18 12:00:00,245.84,246.0,245.69,246.0,30381.29
2025-09-18 12:05:00,246.0,246.31,245.99,246.19,47683.47
2025-09-18 12:10:00,246.19,246.79,245.86,246.75,69815.68
2025-09-18 12:15:00,246.75,246.76,246.39,246.45,52277.59
2025-09-18 12:20:00,246.45,246.7,246.4,246.6,35103.5
2025-09-18 12:25:00,246.61,246.75,246.58,246.6,36947.25
2025-09-18 12:30:00,246.61,246.61,245.69,245.73,81895.61
2025-09-18 12:35:00,245.72,246.4,245.72,246.38,39243.06
2025-09-18 12:40:00,246.38,246.5,246.06,246.14,29811.7
2025-09-18 12:45:00,246.14,246.5,246.06,246.29,25163.84
2025-09-18 12:50:00,246.28,246.28,245.91,246.09,23047.78
2025-09-18 12:55:00,246.1,246.2,245.84,245.9,46204.92
2025-09-18 13:00:00,245.89,245.98,245.56,245.73,59014.64
2025-09-18 13:05:00,245.73,246.44,245.64,246.42,60525.13
2025-09-18 13:10:00,246.42,246.6,246.14,246.6,57364.77
2025-09-18 13:15:00,246.59,247.03,246.35,246.36,203462.34
2025-09-18 13:20:00,246.36,246.73,246.31,246.62,33083.6
2025-09-18 13:25:00,246.62,247.33,246.58,247.15,163199.11
2025-09-18 13:30:00,247.16,247.58,246.59,247.51,162836.64
2025-09-18 13:35:00,247.51,248.31,247.25,247.27,418948.73
2025-09-18 13:40:00,247.27,247.62,245.22,245.7,412307.72
2025-09-18 13:45:00,245.7,245.79,244.83,245.77,384780.61
2025-09-18 13:50:00,245.77,246.65,245.2,245.37,183445.7
2025-09-18 13:55:00,245.38,246.09,244.96,246.03,109530.79
2025-09-18 14:00:00,246.02,246.88,245.98,246.56,169994.45
2025-09-18 14:05:00,246.56,246.97,246.41,246.8,104242.8
2025-09-18 14:10:00,246.81,247.16,246.51,246.58,113963.96
2025-09-18 14:15:00,246.58,247.25,246.26,247.2,91045.02
2025-09-18 14:20:00,247.21,247.9,247.13,247.65,181198.76
